product_id,sales_count,first_date,days_active,turnover_rate,return_rate,category,brand,retail_price,department,cluster,strategy_group
13570,8,2020-02-02 08:14:00,2018,0.003964321110009911,0.0,Swim,L*Space,62.0,Women,0,고회전·저반품
13571,7,2020-05-07 01:34:00,1923,0.003640145605824233,0.0,Swim,Fox,38.0,Women,0,고회전·저반품
13572,5,2020-03-20 13:43:00,1970,0.0025380710659898475,0.2,Swim,Karla Colletto,258.0,Women,3,저회전·고반품
13573,9,2019-11-30 00:50:25,2082,0.004322766570605188,0.0,Swim,Lucky Brand,78.0,Women,0,고회전·저반품
13574,3,2020-04-27 13:10:00,1932,0.0015527950310559005,0.0,Swim,MW,44.9900016784668,Women,2,저회전·저반품
13575,6,2020-02-09 04:39:00,2011,0.0029835902536051715,0.3333333333333333,Swim,Luli Fama,82.0,Women,1,저회전·고반품
13576,2,2020-04-18 12:15:00,1941,0.0010303967027305513,0.0,Swim,Inches Off,24.989999771118164,Women,2,저회전·저반품
13577,12,2019-08-13 17:47:31,2190,0.005479452054794521,0.0,Swim,Volcom,25.0,Women,0,고회전·저반품
13578,4,2020-02-24 17:24:00,1995,0.0020050125313283208,0.25,Swim,Sunsets,86.0,Women,1,저회전·고반품
13579,8,2019-01-28 07:30:47,2388,0.0033500837520938024,0.125,Swim,UjENA,193.5,Women,3,고회전·고반품
13580,5,2020-05-29 05:44:00,1901,0.0026301946344029457,0.2,Swim,UjENA,42.0,Women,3,저회전·고반품
13581,13,2020-01-22 05:52:00,2029,0.006407097092163627,0.07692307692307693,Swim,Luli Fama,82.0,Women,0,고회전·고반품
13582,8,2020-04-28 04:46:00,1932,0.004140786749482402,0.125,Swim,Volcom,89.94999694824217,Women,0,고회전·고반품
13583,7,2020-01-10 11:39:00,2040,0.003431372549019608,0.0,Swim,Beauty and the Beach Blue Label,49.9900016784668,Women,2,고회전·저반품
13584,6,2020-05-08 09:24:00,1922,0.003121748178980229,0.16666666666666666,Swim,ViX,98.0,Women,3,고회전·고반품
13585,3,2020-10-31 04:36:00,1746,0.001718213058419244,0.3333333333333333,Swim,Sheridyn Swim,26.89999961853028,Women,1,저회전·고반품
13586,7,2020-02-14 17:00:00,2005,0.003491271820448878,0.14285714285714285,Swim,La Blanca,71.25,Women,3,고회전·고반품
13587,7,2019-05-04 08:45:47,2292,0.0030541012216404886,0.42857142857142855,Swim,Carmen Marc Valvo,135.0,Women,1,고회전·고반품
13588,3,2020-08-03 04:15:00,1835,0.0016348773841961854,0.0,Swim,Girls4Sport,40.75,Women,2,저회전·저반품
13589,2,2020-08-24 18:45:00,1813,0.0011031439602868175,0.0,Swim,Roxy,44.0,Women,2,저회전·저반품
13590,6,2020-03-28 06:00:00,1963,0.003056546102903719,0.0,Swim,Tori Praver,110.0,Women,2,고회전·저반품
13591,4,2020-07-26 21:58:33,1842,0.002171552660152009,0.25,Swim,Seafolly,86.0,Women,1,저회전·고반품
13592,6,2020-01-10 02:41:00,2041,0.002939735423811857,0.0,Swim,Tori Praver,110.0,Women,2,저회전·저반품
13593,6,2019-08-02 13:20:16,2201,0.0027260336210813267,0.0,Swim,La Blanca,60.08000183105469,Women,2,저회전·저반품
13594,4,2020-02-28 00:35:00,1992,0.002008032128514056,0.25,Swim,Luli Fama,80.0,Women,1,저회전·고반품
13595,7,2020-02-03 02:22:00,2017,0.0034705007436787306,0.0,Accessories,Scarfand,15.0,Women,2,고회전·저반품
13596,8,2020-01-19 08:11:00,2032,0.003937007874015748,0.125,Accessories,Ray-Ban,75.11000061035155,Women,3,고회전·고반품
13597,8,2020-01-21 07:36:00,2030,0.003940886699507389,0.125,Accessories,Ray-Ban,121.87999725341795,Women,3,고회전·고반품
13598,5,2020-01-24 13:34:00,2026,0.0024679170779861796,0.2,Accessories,Scarf_tradinginc,8.989999771118164,Women,3,저회전·고반품
13599,8,2020-07-31 16:52:00,1837,0.004354926510615134,0.0,Accessories,Tapp Collections,8.789999961853027,Women,0,고회전·저반품
13600,10,2020-01-20 09:47:00,2030,0.0049261083743842365,0.0,Accessories,Isotoner,24.440000534057617,Women,0,고회전·저반품
13601,5,2021-02-12 06:01:00,1642,0.0030450669914738123,0.0,Accessories,Private Island,6.0,Women,2,고회전·저반품
13602,4,2020-03-26 09:23:00,1965,0.002035623409669211,0.0,Accessories,Tapp Collections,7.849999904632568,Women,2,저회전·저반품
13603,5,2020-03-16 15:10:00,1974,0.0025329280648429585,0.0,Accessories,TrendsBlue,6.070000171661377,Women,2,저회전·저반품
13604,8,2020-03-24 02:57:00,1967,0.004067107269954245,0.0,Accessories,TrendsBlue,6.96999979019165,Women,0,고회전·저반품
13605,5,2020-03-04 07:51:00,1987,0.0025163563160543532,0.4,Accessories,Fratelli Orsini Everyday,53.950000762939446,Women,1,저회전·고반품
13606,7,2019-06-07 01:17:28,2258,0.003100088573959256,0.14285714285714285,Accessories,Scarf_tradinginc,2.5,Women,3,고회전·고반품
13607,5,2020-07-13 07:29:00,1856,0.0026939655172413795,0.0,Accessories,Scarf_tradinginc,3.1700000762939453,Women,2,저회전·저반품
13608,10,2020-02-21 17:09:00,1998,0.005005005005005005,0.1,Accessories,Isotoner,34.9900016784668,Women,0,고회전·고반품
13609,10,2020-03-14 05:12:00,1977,0.005058168942842691,0.1,Accessories,Fennco,21.989999771118164,Women,0,고회전·고반품
13610,7,2020-01-25 04:21:00,2026,0.0034550839091806516,0.0,Accessories,HOBO,102.31999969482422,Women,2,고회전·저반품
13611,8,2020-03-21 17:35:00,1969,0.004062976130015236,0.0,Accessories,boxed-gifts,11.989999771118164,Women,0,고회전·저반품
13612,10,2020-01-04 13:02:00,2046,0.004887585532746823,0.3,Accessories,DG Eyewear,7.980000019073486,Women,3,고회전·고반품
13613,8,2020-03-13 01:00:00,1978,0.004044489383215369,0.125,Accessories,Isotoner,22.96999931335449,Women,3,고회전·고반품
13615,7,2020-04-12 18:45:00,1947,0.0035952747817154596,0.14285714285714285,Accessories,180s,30.0,Women,3,고회전·고반품
13616,4,2020-11-10 09:20:00,1736,0.002304147465437788,0.25,Accessories,Symphony Designs,6.0,Women,1,저회전·고반품
13617,7,2020-01-31 11:59:00,2019,0.003467062902426944,0.0,Accessories,Pashminas4u,14.989999771118164,Women,2,고회전·저반품
13618,7,2020-01-28 04:23:44,2023,0.0034602076124567475,0.0,Accessories,Ray-Ban,110.06999969482422,Women,2,고회전·저반품
13619,3,2021-06-07 03:08:00,1527,0.0019646365422396855,0.0,Accessories,Elements of Style,8.989999771118164,Women,2,저회전·저반품
13620,3,2020-03-18 13:20:00,1972,0.0015212981744421906,0.0,Accessories,Scarf_tradinginc,12.989999771118164,Women,2,저회전·저반품
13621,5,2020-02-29 00:24:00,1991,0.0025113008538422904,0.0,Accessories,Hollywood Mirror,14.989999771118164,Women,2,저회전·저반품
13622,4,2020-07-29 14:08:00,1839,0.002175095160413268,0.0,Accessories,Alki'i,14.989999771118164,Women,2,저회전·저반품
13623,9,2020-04-07 09:19:00,1953,0.004608294930875576,0.1111111111111111,Accessories,Ray-Ban,194.94999694824216,Women,0,고회전·고반품
13624,6,2019-11-25 04:06:05,2087,0.0028749401054144704,0.0,Accessories,TrendsBlue,7.989999771118163,Women,2,저회전·저반품
13625,6,2019-10-10 04:53:29,2133,0.0028129395218002813,0.0,Accessories,Shagwear,24.989999771118164,Women,2,저회전·저반품
13626,8,2020-02-21 15:41:20,1998,0.004004004004004004,0.0,Accessories,Ray-Ban,136.27000427246094,Women,0,고회전·저반품
13627,3,2020-11-15 16:16:02,1730,0.0017341040462427746,0.0,Accessories,Pashmina,32.9900016784668,Women,2,저회전·저반품
13628,4,2020-05-01 11:11:00,1928,0.002074688796680498,0.0,Accessories,Carhartt,25.0,Women,2,저회전·저반품
13629,5,2021-06-02 17:00:00,1531,0.0032658393207054214,0.2,Accessories,boxed-gifts,1.5099999904632568,Women,3,고회전·고반품
13630,6,2020-04-10 15:14:00,1949,0.0030785017957927143,0.3333333333333333,Accessories,JiMarti,29.950000762939453,Women,1,고회전·고반품
13631,6,2020-12-05 14:21:00,1710,0.0035087719298245615,0.16666666666666666,Accessories,Symphony Designs,12.0,Women,3,고회전·고반품
13632,7,2020-01-05 11:00:00,2045,0.0034229828850855745,0.14285714285714285,Accessories,Turtle Fur,8.949999809265137,Women,3,고회전·고반품
13633,3,2020-04-17 12:29:00,1942,0.001544799176107106,0.0,Accessories,Tapp Collections,10.989999771118164,Women,2,저회전·저반품
13634,6,2020-10-27 15:53:00,1749,0.003430531732418525,0.0,Accessories,Ray-Ban,174.9499969482422,Women,2,고회전·저반품
13635,4,2020-01-04 03:31:00,2047,0.0019540791402051783,0.0,Accessories,Tapp Collections,11.489999771118164,Women,2,저회전·저반품
13636,6,2020-04-07 17:16:00,1952,0.0030737704918032786,0.16666666666666666,Accessories,HOBO,103.91000366210938,Women,3,고회전·고반품
13637,9,2019-11-04 22:32:58,2107,0.004271476032273375,0.0,Accessories,Bundle Monster,10.989999771118164,Women,0,고회전·저반품
13638,9,2019-08-31 02:43:24,2173,0.0041417395306028535,0.1111111111111111,Accessories,TrendsBlue,8.989999771118164,Women,0,고회전·고반품
13639,5,2020-02-04 14:23:00,2015,0.0024813895781637717,0.2,Accessories,Isotoner,23.420000076293945,Women,3,저회전·고반품
13640,10,2019-10-13 06:21:37,2130,0.004694835680751174,0.0,Accessories,Pop Fashionwear,9.25,Women,0,고회전·저반품
13641,7,2020-04-22 14:49:00,1937,0.0036138358286009293,0.0,Accessories,TrendsBlue,7.989999771118163,Women,0,고회전·저반품
13642,2,2020-08-10 12:52:00,1827,0.0010946907498631637,0.0,Accessories,Alki'i,14.989999771118164,Women,2,저회전·저반품
13643,5,2020-07-09 03:58:00,1860,0.002688172043010753,0.4,Accessories,Ray-Ban,89.77999877929686,Women,1,저회전·고반품
13644,9,2018-12-12 23:06:24,2434,0.0036976170912078883,0.2222222222222222,Accessories,Ray-Ban,99.6500015258789,Women,3,고회전·고반품
13645,4,2020-01-13 08:04:32,2038,0.001962708537782139,0.0,Accessories,boxed-gifts,43.9900016784668,Women,2,저회전·저반품
13646,2,2020-02-02 13:03:00,2017,0.0009915716410510659,0.0,Accessories,Alki'i,9.989999771118164,Women,2,저회전·저반품
13647,7,2020-04-04 08:17:00,1956,0.0035787321063394683,0.0,Accessories,Ray-Ban,83.30999755859375,Women,0,고회전·저반품
13648,6,2020-03-14 02:31:00,1977,0.0030349013657056147,0.16666666666666666,Accessories,Greatlookz,12.949999809265137,Women,3,고회전·고반품
13649,6,2020-02-25 14:23:00,1994,0.003009027081243731,0.16666666666666666,Accessories,Fratelli Orsini Everyday,58.950000762939446,Women,3,고회전·고반품
13650,7,2020-01-29 02:55:00,2022,0.0034619188921859545,0.0,Accessories,Shagwear,22.96999931335449,Women,2,고회전·저반품
13651,9,2020-05-28 12:39:00,1901,0.004734350341925302,0.0,Accessories,Lobers,21.38999938964844,Women,0,고회전·저반품
13652,3,2020-12-08 17:34:00,1707,0.0017574692442882249,0.3333333333333333,Accessories,TrendsBlue,7.289999961853027,Women,1,저회전·고반품
13653,4,2021-04-20 05:00:00,1575,0.0025396825396825397,0.0,Accessories,Prada,209.0,Women,2,저회전·저반품
13654,2,2021-08-22 14:07:00,1450,0.001379310344827586,0.0,Accessories,Ray-Ban,96.5,Women,2,저회전·저반품
13655,7,2019-12-05 02:38:10,2077,0.003370245546461242,0.0,Accessories,TrendsBlue,13.93000030517578,Women,2,고회전·저반품
13656,5,2019-12-16 13:22:30,2065,0.002421307506053269,0.0,Accessories,TrendsBlue,4.989999771118164,Women,2,저회전·저반품
13657,7,2019-07-07 14:18:02,2227,0.003143242029636282,0.14285714285714285,Accessories,Ray-Ban,104.94000244140624,Women,3,고회전·고반품
13658,6,2020-08-10 04:43:00,1828,0.0032822757111597373,0.3333333333333333,Accessories,AN1225,9.949999809265137,Women,1,고회전·고반품
13659,4,2020-08-19 02:30:00,1819,0.0021990104452996153,0.0,Accessories,Star,1.820000052452088,Women,2,저회전·저반품
13660,10,2020-03-16 13:07:00,1974,0.005065856129685917,0.2,Accessories,Ayurvastram,12.989999771118164,Women,0,고회전·고반품
13661,6,2020-05-27 00:16:00,1903,0.0031529164477141357,0.3333333333333333,Accessories,ULTRAFINO PANAMA HAT,37.9900016784668,Women,1,고회전·고반품
13662,5,2020-02-20 04:05:00,2000,0.0025,0.0,Accessories,Pashminas4u,2.950000047683716,Women,2,저회전·저반품
13663,8,2020-05-06 12:47:00,1923,0.004160166406656267,0.25,Accessories,FoxRiver,13.3100004196167,Women,3,고회전·고반품
13664,6,2020-02-01 10:25:00,2018,0.002973240832507433,0.0,Accessories,LibbySue,18.0,Women,2,저회전·저반품
13665,4,2020-01-28 11:26:00,2022,0.0019782393669634025,0.0,Accessories,Angelina,5.989999771118164,Women,2,저회전·저반품
13666,8,2020-06-15 10:28:00,1883,0.004248539564524694,0.0,Accessories,LibbySue,18.0,Women,0,고회전·저반품
13667,5,2020-05-31 08:25:00,1899,0.0026329647182727752,0.2,Accessories,TopTie,14.989999771118164,Women,3,저회전·고반품
13668,1,2022-08-09 05:16:00,1099,0.0009099181073703367,0.0,Accessories,TrendsBlue,17.989999771118164,Women,2,저회전·저반품
13669,5,2020-04-20 15:50:00,1939,0.0025786487880350697,0.2,Accessories,TrendsBlue,15.989999771118164,Women,3,저회전·고반품
13670,7,2020-03-29 03:59:00,1962,0.003567787971457696,0.0,Accessories,Modadorn,12.989999771118164,Women,0,고회전·저반품
13671,7,2019-07-14 22:46:16,2220,0.003153153153153153,0.2857142857142857,Accessories,Pashmina,32.9900016784668,Women,3,고회전·고반품
13672,9,2020-02-28 07:56:00,1992,0.004518072289156626,0.1111111111111111,Accessories,SK Hat shop,17.950000762939453,Women,0,고회전·고반품
13673,6,2020-03-24 11:47:56,1966,0.003051881993896236,0.0,Accessories,Croakies,25.0,Women,2,고회전·저반품
13674,3,2020-10-24 01:15:00,1753,0.0017113519680547634,0.0,Accessories,Ray-Ban,76.94000244140625,Women,2,저회전·저반품
13675,4,2019-11-26 06:05:14,2086,0.0019175455417066154,0.25,Accessories,WARMEN,23.989999771118164,Women,1,저회전·고반품
13676,8,2020-01-10 10:52:00,2040,0.00392156862745098,0.125,Accessories,Private Island,6.920000076293944,Women,3,고회전·고반품
13677,7,2020-04-02 14:07:00,1957,0.0035769034236075624,0.0,Accessories,Dosh,75.0,Women,0,고회전·저반품
13678,4,2020-12-02 15:49:00,1713,0.002335084646818447,0.25,Accessories,NYGiftStop Scarf,5.489999771118164,Women,1,저회전·고반품
13679,2,2020-08-24 06:35:00,1814,0.0011025358324145535,0.0,Accessories,Ray-Ban,93.0,Women,2,저회전·저반품
13680,2,2020-09-12 04:28:38,1795,0.0011142061281337048,0.0,Accessories,Ray-Ban,102.90000152587892,Women,2,저회전·저반품
13681,2,2020-09-12 00:33:00,1795,0.0011142061281337048,0.0,Accessories,Suncloud,29.68000030517578,Women,2,저회전·저반품
13682,6,2020-05-06 12:45:00,1923,0.0031201248049922,0.0,Accessories,WARMEN,24.989999771118164,Women,2,고회전·저반품
13683,5,2020-03-05 19:51:03,1985,0.0025188916876574307,0.0,Accessories,Cashmere Pashmina Group,25.5,Women,2,저회전·저반품
13684,2,2020-03-04 16:24:00,1986,0.0010070493454179255,0.0,Accessories,180s,18.989999771118164,Women,2,저회전·저반품
13685,5,2020-01-26 18:43:00,2024,0.0024703557312252965,0.2,Accessories,Vera Bradley,48.0,Women,3,저회전·고반품
13686,5,2019-12-16 06:24:20,2066,0.002420135527589545,0.4,Accessories,TrendsBlue,7.949999809265136,Women,1,저회전·고반품
13687,5,2020-12-18 05:57:00,1698,0.002944640753828033,0.0,Accessories,HOBO,75.7300033569336,Women,2,저회전·저반품
13688,6,2020-01-29 15:45:00,2021,0.0029688273132112814,0.0,Accessories,Red Blossom,9.949999809265137,Women,2,저회전·저반품
13689,7,2020-07-20 16:08:00,1848,0.003787878787878788,0.14285714285714285,Accessories,Ray-Ban,97.93000030517578,Women,3,고회전·고반품
13690,6,2020-04-24 11:04:00,1935,0.0031007751937984496,0.0,Accessories,Coloriffics,2.6700000762939453,Women,2,고회전·저반품
13691,5,2020-07-02 02:36:00,1867,0.002678093197643278,0.2,Accessories,boxed-gifts,8.989999771118164,Women,3,저회전·고반품
13692,5,2020-04-09 04:32:00,1951,0.0025627883136852894,0.2,Accessories,180s,30.0,Women,3,저회전·고반품
13693,11,2020-02-28 06:58:00,1992,0.005522088353413655,0.18181818181818182,Accessories,La Fiorentina,9.989999771118164,Women,0,고회전·고반품
13694,6,2020-03-09 14:45:00,1981,0.003028773346794548,0.0,Accessories,Echomerx,14.0,Women,2,고회전·저반품
13695,7,2020-11-10 17:44:00,1735,0.004034582132564841,0.0,Accessories,boxed-gifts,7.989999771118163,Women,0,고회전·저반품
13696,4,2020-03-27 15:23:00,1963,0.0020376974019358125,0.0,Accessories,Greatlookz,3.5,Women,2,저회전·저반품
13697,3,2020-01-14 17:40:00,2036,0.0014734774066797642,0.0,Accessories,LibbySue,18.0,Women,2,저회전·저반품
13698,10,2020-06-03 13:51:00,1895,0.005277044854881266,0.2,Accessories,Ray-Ban,104.01000213623048,Women,0,고회전·고반품
13699,5,2020-01-15 16:07:00,2035,0.002457002457002457,0.0,Accessories,Carhartt,24.989999771118164,Women,2,저회전·저반품
13700,2,2020-04-29 08:22:00,1931,0.0010357327809425167,0.0,Accessories,Ray-Ban Junior,51.5,Women,2,저회전·저반품
13701,9,2020-07-25 17:00:00,1843,0.0048833423765599565,0.0,Accessories,Mundi,21.989999771118164,Women,0,고회전·저반품
13702,5,2020-02-15 15:34:00,2004,0.00249500998003992,0.0,Accessories,Isotoner,32.95000076293945,Women,2,저회전·저반품
13703,4,2019-01-29 16:37:27,2386,0.0016764459346186086,0.0,Accessories,Oakley,150.0,Women,2,저회전·저반품
13704,5,2020-01-04 15:59:00,2046,0.0024437927663734115,0.0,Accessories,Harmonie,11.0,Women,2,저회전·저반품
13705,8,2020-03-26 15:58:44,1964,0.004073319755600814,0.125,Accessories,Michael Stars,37.9900016784668,Women,0,고회전·고반품
13706,6,2020-02-11 11:39:42,2008,0.00298804780876494,0.3333333333333333,Accessories,Nvie Designs,4.579999923706056,Women,1,저회전·고반품
13707,3,2020-02-02 07:50:00,2018,0.0014866204162537165,0.0,Accessories,Klondike Sterling,69.94999694824219,Women,2,저회전·저반품
13708,5,2019-06-29 00:49:01,2236,0.0022361359570661895,0.0,Accessories,Tifosi,54.0,Women,2,저회전·저반품
13709,6,2020-01-08 14:45:00,2042,0.002938295788442703,0.0,Accessories,Ray-Ban,83.76000213623048,Women,2,저회전·저반품
13710,9,2019-08-25 02:45:43,2179,0.004130335016062414,0.1111111111111111,Accessories,ASICS,22.0,Women,0,고회전·고반품
13711,6,2020-03-28 16:26:00,1962,0.0030581039755351682,0.3333333333333333,Accessories,Knit Caps,14.949999809265137,Women,1,고회전·고반품
13712,5,2020-08-13 03:07:00,1825,0.0027397260273972603,0.2,Accessories,TrendsBlue,8.989999771118164,Women,3,저회전·고반품
13713,5,2020-09-10 03:05:00,1797,0.0027824151363383415,0.2,Accessories,TrendsBlue,9.989999771118164,Women,3,저회전·고반품
13714,8,2020-03-28 11:14:00,1962,0.004077471967380225,0.0,Accessories,Wear Leg Warmers,24.989999771118164,Women,0,고회전·저반품
13715,7,2020-02-03 06:22:00,2017,0.0034705007436787306,0.0,Accessories,Dorfman Pacific,15.159999847412108,Women,2,고회전·저반품
13716,7,2020-07-25 13:37:00,1843,0.0037981551817688553,0.14285714285714285,Accessories,Sealed with a Kiss Designs Plus Size,19.0,Women,3,고회전·고반품
13717,3,2021-01-05 18:21:00,1679,0.001786777843954735,0.3333333333333333,Accessories,Outdoor Research,42.52999877929688,Women,1,저회전·고반품
13718,6,2019-06-13 23:59:04,2251,0.0026654820079964462,0.0,Accessories,Outdoor Research,26.0,Women,2,저회전·저반품
13719,7,2020-03-01 05:40:00,1990,0.0035175879396984926,0.0,Accessories,Angelina,6.989999771118164,Women,2,고회전·저반품
13720,4,2020-08-05 20:43:38,1832,0.002183406113537118,0.0,Accessories,180s,19.5,Women,2,저회전·저반품
13721,8,2020-08-14 04:22:00,1824,0.0043859649122807015,0.125,Accessories,Scala,21.989999771118164,Women,0,고회전·고반품
13722,1,2021-08-02 06:14:00,1471,0.0006798096532970768,0.0,Accessories,Kalon,6.989999771118164,Women,2,저회전·저반품
13723,1,2023-01-20 18:47:00,934,0.0010706638115631692,0.0,Accessories,SK Hat shop,22.950000762939453,Women,2,저회전·저반품
13724,4,2021-03-02 12:00:00,1623,0.0024645717806531116,0.25,Accessories,V Fraas,13.989999771118164,Women,3,저회전·고반품
13725,6,2020-05-13 10:01:00,1916,0.003131524008350731,0.0,Accessories,Cashmere Pashmina Group,31.989999771118164,Women,2,고회전·저반품
13726,2,2020-05-11 12:25:00,1918,0.0010427528675703858,0.0,Accessories,Funny Girl Designs,9.0,Women,2,저회전·저반품
13727,4,2020-11-21 01:57:36,1725,0.002318840579710145,0.0,Accessories,Oakley,160.0,Women,2,저회전·저반품
13728,7,2020-02-13 04:32:46,2007,0.003487792725460887,0.0,Accessories,HOBO,72.98999786376953,Women,2,고회전·저반품
13729,7,2020-05-12 15:22:00,1917,0.0036515388628064684,0.14285714285714285,Accessories,Kalon,9.989999771118164,Women,3,고회전·고반품
13730,14,2019-11-06 11:59:10,2105,0.00665083135391924,0.07142857142857142,Accessories,SmartWool,31.950000762939453,Women,0,고회전·고반품
13731,8,2020-06-10 18:50:00,1888,0.00423728813559322,0.125,Accessories,Ray-Ban,100.77999877929688,Women,0,고회전·고반품
13732,4,2020-07-10 10:13:00,1858,0.002152852529601722,0.0,Accessories,DG Eyewear,7.989999771118163,Women,2,저회전·저반품
13733,6,2020-02-27 01:49:00,1993,0.0030105368790767687,0.0,Accessories,Selini NY,6.4099998474121085,Women,2,고회전·저반품
13734,4,2020-10-05 12:52:00,1771,0.002258610954263128,0.0,Accessories,Isotoner,29.950000762939453,Women,2,저회전·저반품
13735,2,2022-03-17 11:04:00,1243,0.0016090104585679806,0.5,Accessories,The Little Alpaca's House,10.989999771118164,Women,1,저회전·고반품
13736,3,2019-08-23 16:11:09,2180,0.0013761467889908258,0.0,Accessories,Harley-Davidson,9.949999809265137,Women,2,저회전·저반품
13737,9,2020-05-25 18:01:00,1904,0.004726890756302521,0.1111111111111111,Accessories,Touch Screen Gloves,12.989999771118164,Women,0,고회전·고반품
13738,3,2020-11-11 21:11:18,1734,0.0017301038062283738,0.0,Accessories,Gem Avenue,19.989999771118164,Women,2,저회전·저반품
13739,3,2022-02-17 02:26:30,1272,0.0023584905660377358,0.0,Accessories,Cashmere Pashmina Group,31.989999771118164,Women,2,저회전·저반품
13740,4,2020-04-08 18:46:00,1951,0.0020502306509482316,0.0,Accessories,Carhartt,25.0,Women,2,저회전·저반품
13741,2,2020-10-03 16:38:00,1773,0.0011280315848843769,0.5,Accessories,JiMarti,26.950000762939453,Women,1,저회전·고반품
13742,5,2020-05-10 09:05:00,1920,0.0026041666666666665,0.2,Accessories,Cashmere Pashmina Group,25.5,Women,3,저회전·고반품
13743,8,2020-10-08 09:51:00,1768,0.004524886877828055,0.125,Accessories,Ralph by Ralph Lauren,59.58000183105469,Women,0,고회전·고반품
13744,7,2019-12-01 04:29:58,2081,0.003363767419509851,0.0,Accessories,Pashmina,38.9900016784668,Women,2,고회전·저반품
13745,4,2020-01-06 06:29:00,2045,0.0019559902200488996,0.0,Accessories,Symphony Designs,7.519999980926514,Women,2,저회전·저반품
13746,2,2020-02-19 09:49:00,2000,0.001,0.0,Accessories,TrendsBlue,9.949999809265137,Women,2,저회전·저반품
13747,5,2020-03-30 18:47:00,1960,0.002551020408163265,0.4,Accessories,Maui Jim,159.0,Women,1,저회전·고반품
13748,5,2020-06-12 14:39:00,1886,0.002651113467656416,0.2,Accessories,Allegra K,6.329999923706056,Women,3,저회전·고반품
13749,1,2022-09-14 16:43:00,1062,0.0009416195856873823,0.0,Accessories,Klondike Sterling,25.0,Women,2,저회전·저반품
13750,5,2020-03-19 00:38:00,1972,0.002535496957403651,0.0,Accessories,C.C. Exclusives,13.989999771118164,Women,2,저회전·저반품
13751,7,2020-01-17 16:15:00,2033,0.003443187407771766,0.14285714285714285,Accessories,Dolce & Gabbana,243.0,Women,3,고회전·고반품
13752,6,2020-08-31 17:54:00,1806,0.0033222591362126247,0.16666666666666666,Accessories,Oakley,100.0,Women,3,고회전·고반품
13753,3,2020-06-11 08:54:00,1888,0.0015889830508474577,0.0,Accessories,Kate Spade,58.0,Women,2,저회전·저반품
13754,3,2020-02-12 16:55:00,2007,0.0014947683109118087,0.0,Accessories,Ray-Ban,140.0,Women,2,저회전·저반품
13755,7,2020-05-11 09:33:00,1919,0.0036477331943720686,0.0,Accessories,Dorfman Pacific,29.989999771118164,Women,0,고회전·저반품
13756,4,2020-06-09 16:00:00,1889,0.0021175224986765486,0.25,Accessories,180s,24.989999771118164,Women,1,저회전·고반품
13757,3,2020-08-09 16:30:00,1828,0.0016411378555798686,0.0,Accessories,Carhartt,19.700000762939453,Women,2,저회전·저반품
13758,8,2020-02-12 18:56:00,2007,0.003986048829098156,0.125,Accessories,Tom Ford,297.95001220703125,Women,3,고회전·고반품
13759,4,2020-02-09 09:26:00,2011,0.001989060169070114,0.0,Accessories,SmartWool,37.950000762939446,Women,2,저회전·저반품
13760,6,2019-06-12 14:15:37,2252,0.0026642984014209592,0.3333333333333333,Accessories,Ray-Ban,129.99000549316406,Women,1,저회전·고반품
13761,5,2020-02-14 04:12:00,2006,0.0024925224327018943,0.2,Accessories,Dakine,30.0,Women,3,저회전·고반품
13762,7,2020-01-08 10:14:00,2042,0.0034280117531831538,0.14285714285714285,Accessories,Collection XIIX,38.0,Women,3,고회전·고반품
13763,3,2020-04-26 00:47:00,1934,0.0015511892450879006,0.0,Accessories,Harmonie,12.0,Women,2,저회전·저반품
13764,4,2020-03-05 04:34:00,1986,0.002014098690835851,0.0,Accessories,eyewear,13.229999542236328,Women,2,저회전·저반품
13765,3,2020-02-23 10:23:00,1996,0.001503006012024048,0.0,Accessories,Isotoner,25.0,Women,2,저회전·저반품
13766,11,2020-02-15 13:34:00,2004,0.0054890219560878245,0.0,Accessories,Sakkas,14.989999771118164,Women,0,고회전·저반품
13767,5,2020-05-14 06:27:00,1916,0.0026096033402922755,0.0,Accessories,TrendsBlue,9.989999771118164,Women,2,저회전·저반품
13768,7,2019-10-07 22:39:59,2135,0.003278688524590164,0.0,Accessories,Luxury Divas,8.0,Women,2,고회전·저반품
13769,9,2020-02-09 04:29:00,2011,0.0044753853804077575,0.0,Accessories,Luxury Divas,6.289999961853027,Women,0,고회전·저반품
13770,6,2020-02-20 00:30:00,2000,0.003,0.0,Accessories,DG Eyewear,11.130000114440918,Women,2,저회전·저반품
13771,5,2021-08-04 14:53:00,1468,0.0034059945504087193,0.2,Accessories,Wayfarers,9.989999771118164,Women,3,고회전·고반품
13772,11,2020-01-29 03:25:00,2022,0.005440158259149357,0.09090909090909091,Accessories,Manzella,16.959999084472656,Women,0,고회전·고반품
13773,3,2020-06-27 05:07:00,1872,0.0016025641025641025,0.0,Accessories,Brooks,20.0,Women,2,저회전·저반품
13774,4,2020-11-25 14:42:00,1720,0.002325581395348837,0.0,Accessories,Ray-Ban,99.94999694824216,Women,2,저회전·저반품
13775,9,2020-05-06 13:45:00,1923,0.0046801872074883,0.1111111111111111,Accessories,HOBO,87.23999786376953,Women,0,고회전·고반품
13776,8,2020-09-27 00:33:00,1780,0.0044943820224719105,0.125,Accessories,TrendsBlue,10.989999771118164,Women,0,고회전·고반품
